"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Total Employed Civilian Population 16 Years and Over","Employed Civilian Population 16 Years and Over: Agriculture, Forestry, Fishing and Hunting, and Mining","Employed Civilian Population 16 Years and Over: Construction","Employed Civilian Population 16 Years and Over: Manufacturing","Employed Civilian Population 16 Years and Over: Wholesale Trade","Employed Civilian Population 16 Years and Over: Retail Trade","Employed Civilian Population 16 Years and Over: Transportation and Warehousing, and Utilities","Employed Civilian Population 16 Years and Over: Information","Employed Civilian Population 16 Years and Over: Finance and Insurance, and Real Estate and Rental  and Leasing","Employed Civilian Population 16 Years and Over: Professional, Scientific, and Management, and  Administrative and Waste Management Services","Employed Civilian Population 16 Years and Over: Educational Services, and Health Care and Social  Assistance","Employed Civilian Population 16 Years and Over: Arts, Entertainment, and Recreation, and  Accommodation and Food Services","Employed Civilian Population 16 Years and Over: Other Services, Except Public Administration","Employed Civilian Population 16 Years and Over: Public Administration","Median Household Income (In 2021 Inflation Adjusted Dollars)","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate or More (Includes Equivalency)","Population 25 Years and Over: Some College or More","Population 25 Years and Over: Bachelor's Degree or More","Population 25 Years and Over: Master's Degree or More","Population 25 Years and Over: Professional School Degree or More","Population 25 Years and Over: Doctorate Degree"
"0618060","Huntington Beach Union High School District, California","ACSSF","ca","960","00","0043815",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18060",,,,,,,,"96000US0618060","Huntington Beach Union High School District",,,,160938,665,9057,19581,5313,17089,6908,3278,13212,20725,33115,16170,9863,5962,96596,321439,251991,156035,2945,647,75746,892,1510,14216,69448,25805,434,904,755,311,26778,14461,232676,26056,206620,164775,93540,33041,10602,3659
"0618930","Jefferson Union High School District, California","ACSSF","ca","960","00","0043816",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18930",,,,,,,,"96000US0618930","Jefferson Union High School District",,,,78700,163,4464,5050,1722,8037,7031,1544,5046,11260,18464,8751,4089,3079,112782,143264,109793,34526,4104,187,63279,868,1343,5486,33471,10985,579,1350,1092,65,11969,7431,106497,11657,94840,73880,42702,12593,4262,2231
"0619110","Julian Union High School District, California","ACSSF","ca","960","00","0043817",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19110",,,,,,,,"96000US0619110","Julian Union High School District",,,,1251,55,166,119,9,73,16,0,143,174,162,187,90,57,72621,3669,2970,2626,109,105,5,0,0,125,699,208,0,0,0,0,184,307,2951,260,2691,2032,821,378,238,62
"0619540","Kern High School District, California","ACSSF","ca","960","00","0043818",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19540",,,,,,,,"96000US0619540","Kern High School District",,,,265459,34842,20297,13107,6940,27560,18034,2543,10148,21931,61384,23019,12139,13515,59921,657668,289221,203113,33404,2753,30872,862,2498,15719,368447,205850,1871,3689,1103,52,93121,62761,391745,92833,298912,193520,73122,25214,7511,2264
"0619650","South Monterey County Joint Union High School District, California","ACSSF","ca","960","00","0043819",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19650",,,,,,,,"96000US0619650","South Monterey County Joint Union High School District",,,,16485,6329,827,675,193,1337,600,294,345,1020,2232,1026,663,944,66309,40835,7763,5905,268,78,888,0,65,559,33072,5988,33,103,0,0,24732,2216,23130,10469,12661,7194,2442,639,198,58
"0619830","Kingsburg Joint Union High School District, California","ACSSF","ca","960","00","0043820",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19830",,,,,,,,"96000US0619830","Kingsburg Joint Union High School District",,,,7387,795,521,933,222,822,391,11,312,539,1373,484,435,549,72356,17593,9470,7656,35,30,1347,0,47,355,8123,4713,63,82,72,0,1635,1558,11227,1703,9524,6326,2752,935,349,148
"0621060","Lassen Union High School District, California","ACSSF","ca","960","00","0043821",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21060",,,,,,,,"96000US0621060","Lassen Union High School District",,,,6948,298,539,155,77,724,247,131,112,301,1406,473,268,2217,65750,26397,20673,16496,2243,574,387,246,115,612,5724,3234,76,64,1,0,653,1696,19114,4034,15080,8659,2090,458,197,45
"0621270","Le Grand Union High School District, California","ACSSF","ca","960","00","0043822",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21270",,,,,,,,"96000US0621270","Le Grand Union High School District",,,,2397,748,167,204,127,186,152,0,22,166,383,26,70,146,45186,7426,1019,880,16,24,49,0,24,26,6407,2118,6,77,0,0,3034,1172,4499,2061,2438,1644,496,217,15,10
"0621400","Lemoore Union High School District, California","ACSSF","ca","960","00","0043823",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21400",,,,,,,,"96000US0621400","Lemoore Union High School District",,,,14190,1113,383,1158,313,1364,1179,103,425,1040,2938,1512,386,2276,66756,40320,23952,16894,2519,569,2420,70,66,1414,16368,6286,235,307,144,63,6136,3197,23917,3735,20182,14047,4660,1549,549,273
"0621600","Liberty Union High School District, California","ACSSF","ca","960","00","0043824",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21600",,,,,,,,"96000US0621600","Liberty Union High School District",,,,59761,831,5942,3624,1503,7474,3877,1560,4387,6837,13651,4246,2393,3436,121803,126562,94169,63752,9706,555,12607,627,704,6218,32393,12196,393,503,407,98,11297,7499,82390,6761,75629,57369,25879,7780,1896,769
